ID_result,#,0_1,0_2,0_3,0_4,0_5,1_1,1_2,1_3,1_4,1_5,2_1,2_2,2_3,2_4,2_5,5_1,5_2,5_3,5_4,5_5,10_1,10_2,10_3,10_4,10_5,20_1,20_2,20_3,20_4,20_5
,86,3.209349978,2.544476843,2.899724329,2.389116387,2.715990481,2.665984842,2.524834796,3.383053688,2.91919946,2.599577257,2.074774352,2.267796663,2.632211807,2.554706291,2.967967531,2.387039811,2.830206257,2.247936708,1.711703011,1.709363288,2.016703846,2.665989233,2.586887017,2.011404959,2.282761791,1.742100323,2.126456846,2.046916605,1.685260423,1.752892772
,87,0.993232746,0.887600202,1.103057449,0.931261921,0.939092583,1.084633173,1.126605496,1.608179086,1.416551483,1.093659966,0.897432531,1.282203389,1.417506358,1.364098403,1.276910496,1.156987883,1.506155292,1.301370341,0.926917951,1.006041677,1.439759768,1.374762391,1.798584751,1.142649673,1.012485497,1.066519332,1.429679823,1.288741777,1.314634219,1.075956854
,88,2.269234731,2.101415637,2.18278119,1.830949021,1.740519372,1.894706754,2.108322834,2.689416251,2.350254855,2.18208559,1.654948231,1.883842732,2.285275956,2.010617482,1.93395188,1.973652096,2.253816459,2.07360657,1.066508782,1.583591948,1.798775069,1.807444373,2.009439427,1.673768504,1.46354457,1.310932097,1.72859873,1.493911844,1.324957833,1.084088062
,89,3.858634351,3.100694879,3.436328842,2.873495266,3.251641024,3.379702953,3.321382456,4.428128204,3.838490836,3.362300369,2.558438721,2.878520198,3.50768281,3.514316272,4.103266113,3.184097246,3.819064806,3.147035836,1.949406662,2.506981488,2.736665039,3.759987233,3.842760883,2.749930431,3.135738149,2.17363297,2.624292667,2.490023756,2.143139802,2.162302125
,92,20.53215206,19.69816782,23.58136955,19.37698409,18.58336122,20.86899693,21.19135638,23.80439287,22.112612,21.04835306,23.36897429,21.92550546,23.24463894,23.32504134,20.37319957,20.99059894,22.98779306,22.37643151,15.07809375,21.72985239,21.64530202,20.726361,23.86157363,21.04346355,18.50025123,22.68387634,22.93960713,21.70464884,20.10743357,17.9902052
,93,0.820575152,0.709868451,0.906122631,0.776053081,0.79803911,0.872457472,0.891585133,1.279486173,1.159649496,0.853791675,0.738475533,1.006010194,1.13055527,1.055576936,1.009809308,0.947829429,1.146971022,1.006438052,0.827886935,0.784460971,1.166288854,1.133836257,1.461349974,0.919336899,0.854968019,0.884979928,1.199574685,1.103588833,1.128111092,0.942749725
,94,5.32312136,5.240610302,5.279634742,4.566014364,4.526892221,4.586283209,4.923241961,6.449022907,5.582083095,4.98275613,4.089024077,4.750190971,5.436981642,5.017095475,4.667035735,4.573111995,5.156111371,4.812351014,2.694960652,3.720557629,4.110939807,4.02349821,5.014227571,3.851004979,3.391489242,3.099636121,3.834945848,3.373479798,3.186608311,2.574186519
,95,2.035140523,1.829692607,2.208048206,1.788941253,1.872552193,1.898593631,2.040229074,2.66387714,2.318715081,1.988137165,1.227553355,1.807237424,2.254935721,2.190765618,2.122573984,1.813706788,2.233951813,1.952292529,1.229385463,1.53407301,1.864553462,1.863743746,2.253097241,1.659357128,1.415707619,1.356552147,1.814103445,1.603283228,1.485206325,1.283758611
,96,0.642819652,0.569311425,0.64738393,0.532445185,0.604295562,0.643205359,0.610648524,0.891723318,0.818916309,0.618438201,0.576121468,0.725013761,0.830209444,0.7458438,0.696536224,0.686734949,0.780362072,0.722216209,0.487169402,0.555101915,0.776268406,0.745694549,0.914521591,0.669304982,0.589489855,0.636759407,0.83402852,0.729359677,0.74414356,0.566761
,97,0.940415979,0.818921941,1.070178144,0.898872318,0.932683376,1.009526296,1.017927348,1.444581808,1.318030907,0.962324285,0.836982427,1.120281112,1.302955572,1.24067352,1.13537879,1.037224456,1.316798636,1.135137883,0.871376002,0.876452766,1.25274409,1.174612321,1.584586778,1.012466,0.889435934,0.92741528,1.268991987,1.117303179,1.134000661,0.971526446
,98,1.599040806,1.425647392,1.668771264,1.395195469,1.359119412,1.47243119,1.548090238,1.888171332,1.761442456,1.483221306,1.296491912,1.418424474,1.719567688,1.725242905,1.515300837,1.450669114,1.690686827,1.526035033,0.841601964,1.231770962,1.428920674,1.525735845,1.744463808,1.286559557,1.064439113,1.095262362,1.280951762,1.15117337,1.099748578,0.931081808
,100,2.030314244,1.832079492,2.162254602,1.781617925,1.688376091,1.951201299,2.018295266,2.539054606,2.316179162,2.050214312,1.574641121,1.872105678,2.273790732,2.242046863,1.954186006,2.028053578,2.372531471,2.07004063,1.041320608,1.780512917,2.004170861,2.075598788,2.429789137,1.853846207,1.609241708,1.532884744,1.903394842,1.658901,1.538205136,1.291451554
,101,1.449006785,1.211961207,1.610412391,1.165619453,1.119213527,1.400438281,1.471078968,1.717831887,1.535353458,1.296384607,0.797220614,1.111735997,1.44252282,1.636655747,1.347120678,1.178196417,1.473985945,1.296547591,0.644812232,1.069681415,1.051147484,1.214707582,1.42644775,1.020001692,0.852622449,0.801574442,0.950291538,0.895678563,0.776381188,0.68502537
,102,2.345206244,2.261865249,2.744937062,2.175934394,2.090952319,2.404096825,2.305855076,2.593962607,2.555225551,2.394462387,2.610503651,2.43570421,2.636516961,2.702793014,2.283849303,2.437575232,2.669939125,2.550022732,1.79623848,2.490201854,2.52360831,2.151258864,2.733895816,2.416674417,2.173184689,2.619504351,2.640468023,2.420445368,2.291346198,2.084488668
,103,0.635803277,0.670457019,0.623900189,0.656229287,0.75233256,0.651840287,0.806263474,1.155231301,0.967745373,0.731129549,0.429406137,0.774444104,0.933774051,0.746622742,0.881647276,0.672393628,0.808602311,0.80062854,0.587281728,0.522186796,0.729570337,0.645225978,0.844362195,0.602347165,0.452326606,0.481473792,0.616342248,0.562672106,0.573803253,0.462379534
,104,1.893250573,1.751257982,1.689465072,1.495760217,1.317601036,1.457864126,1.547279822,1.914314253,1.654423762,1.362273498,1.409365434,1.222358144,1.482166735,1.446667237,1.147843966,1.343230035,1.530332129,1.241265637,0.685499404,0.975322449,0.853056094,0.98259082,1.129123382,1.053017444,0.849727699,0.833162782,0.890956024,0.738526402,0.60398662,0.538515915
,105,0.577420666,0.864067904,1.587746514,1.730802062,2.083063484,1.869234902,1.231909832,1.128994216,1.037568171,2.116192557,1.860779516,1.804364484,1.873053561,0.975148626,1.470691645,1.76924228,1.319358837,1.319031228,2.526829607,2.556736217,3.133973498,1.911142939,1.603868047,1.436260406,3.151972529,5.915536022,2.644432768,2.590752993,2.848917973,3.160807414
,106,0.453117445,0.507297881,0.493119891,0.51448463,0.753289776,0.815907417,1.075194281,1.666402115,1.281243766,0.851212677,0.156935327,0.49429573,1.297796653,1.108191415,1.666770588,0.739835978,1.159170207,1.240632948,0.712526983,0.807914751,1.181336359,0.997221371,1.287907114,0.865011711,0.409806161,0.522061864,0.767590763,0.749278154,0.797793312,0.501370515
,107,1.336791773,1.134613471,1.471204059,1.115196244,1.07807824,1.145757228,1.194084808,1.439113273,1.324939185,1.200742312,1.008758776,1.068782573,1.308183943,1.305564013,1.13057452,1.142023827,1.346025721,1.194828203,0.648769262,1.053335507,1.102206269,1.110601751,1.326458761,1.048180988,0.881525528,0.97596043,1.208339589,1.023093719,0.916713954,0.813536518
,108,1.356030766,1.061257776,1.302300211,0.908364808,0.955747024,1.11278554,0.983925229,1.173076723,1.117896025,0.997334678,0.924006811,0.921733258,1.044559911,1.057487693,0.84608139,0.940121878,1.014465571,0.884464161,0.481567798,0.711867756,0.734703454,0.761108993,0.883879577,0.738336748,0.648593148,0.647773097,0.788203763,0.676593195,0.608142439,0.49248994
I,109,7.82E-05,0,0.000116084,6.40E-05,0,0.143944726,0.145683359,0.180049434,0.14848469,0.136606437,0.249487704,0.28807387,0.322375247,0.326188235,0.279089877,0.730020456,0.835911654,0.795293989,0.430244983,0.71748233,1.582697259,1.651731405,1.691572079,1.497469035,1.289344899,2.4976113,3.075323817,2.768617594,2.515296516,2.1614007
,111,3.611077991,3.440267262,3.628062864,3.345287703,2.918084856,3.407428434,3.646971064,4.709885986,4.06842657,3.338606583,2.829155772,3.093459846,3.859047081,3.797124451,3.432778532,3.438452706,3.965214335,3.452637416,2.144992453,2.705751544,2.911043805,3.15243444,3.79858317,2.909209823,2.471955018,2.175801226,2.468981408,2.247325663,2.131874077,1.932808478
,112,1.192673691,1.008445251,1.271418635,0.969565762,0.952805573,1.034543019,1.037849361,1.282290044,1.194618778,1.054107247,0.885308183,0.959170621,1.152430817,1.148701647,0.976055364,1.030036436,1.192405208,1.070221459,0.568980347,0.915539359,0.956902052,0.98337538,1.170033976,0.945042308,0.782075619,0.837111949,1.064194644,0.903017127,0.825428297,0.729544864
,113,0.766283365,0.778319418,1.338617569,0.934550443,0.737934537,1.109577541,0.734446632,0.914140132,0.848893919,0.588061534,0.667974287,0.56530753,0.748748052,1.024776097,0.728147136,0.763168102,0.815823804,0.671068888,0.660379472,0.790408315,0.582643668,0.675856318,0.804993979,0.718057927,0.561846265,0.677323453,0.558810486,0.516443764,0.528039404,0.538424554
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
